CourtId,DisplayName,Name,PermanentlyClosed,FriendlyName,CourtJurisdictionType,State,StateCode,County,CanFile,CanCourtesyCopy,CanEfiling,CanSheriff,FileDeadline,FileServiceLevel,CCDeliveryDeadline,CCDeliveryServiceLevel,SheriffDeadline,SheriffServiceLevel,EFilingDivisions,EFilingStatus,EFilingDeadline,EFilingRecommendedBy,EFM,MaxEfileDocSize,MaxEfileEnvSize,MaxFileCCDSOPSheriffDocSize,MaxFileCCDSOPSheriffEnvSize,Address_Address1,Address_City,Address_State,Address_PostalCode
10250,"Alameda County, Superior Court of California",Oakland Administration Building,0,,State,California,CA,Alameda,0,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"1221 Oak Street, 3rd and 4th floors",Oakland,California,94612
10251,"Alameda County, Superior Court of California",Shoreline Family Law,0,,State,California,CA,Alameda,1,0,1,,12:00 PM,NULL,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,2233 Shoreline Drive,Alameda,California,94501
10252,"Alameda County, Superior Court of California",Berkeley Probate,0,,State,California,CA,Alameda,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,2120 Martin Luther King Jr. Way,Berkeley,California,94704
10253,"Alameda County, Superior Court of California",Fremont Civil Probate Family Law,0,,State,California,CA,Alameda,1,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,39439 Paseo Padre Parkway,Fremont,California,94539
10254,"Alameda County, Superior Court of California",Hayward Family Law,0,,State,California,CA,Alameda,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,24405 Amador Street,Hayward,California,94544
10255,"Alameda County, Superior Court of California",Hayward Civil,0,,State,California,CA,Alameda,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,24405 Amador Street,Hayward,California,94544
10256,"Alameda County, Superior Court of California",Oakland Civil,0,,State,California,CA,Alameda,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"1225 Fallon Street,  #109",Oakland,California,94612-4293
10257,"Alameda County, Superior Court of California",Wiley W. Manuel Courthouse,0,,State,California,CA,Alameda,1,1,1,,12:00 PM,Same-Day,12:00 AM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,661 Washington Street,Oakland,California,94607
10258,"Alameda County, Superior Court of California",Pleasanton Civil Probate Family Law,0,,State,California,CA,Alameda,1,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,5672 Stoneridge Drive,Pleasanton,California,94588
10259,"Alpine County, Superior Court of California",Alpine,0,,State,California,CA,Alpine,1,1,0,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,"14777 State Route 89, P.O. Box 518",Markleeville,California,96120
10260,"Amador County, Superior Court of California",Amador,0,,State,California,CA,Amador,1,1,0,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,500 Argonaut Lane,Jackson,California,95642-9534
10261,"Butte County, Superior Court of California",Chico,0,,State,California,CA,Butte,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,80 MB,80 MB,120 MB,120 MB,1775 Concord Ave.,Chico,California,95928
10262,"Butte County, Superior Court of California",Oroville,0,,State,California,CA,Butte,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,80 MB,80 MB,120 MB,120 MB,1 Court Street,Oroville,California,95965-3303
10263,"Calaveras County, Superior Court of California",San Andreas,0,,State,California,CA,Calaveras,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,400 Government Center DR,San Andreas,California,95249-9794
962,California Secretary of State,California Secretary of State,0,,State,California,CA,Sacramento,1,0,0,,12:00 PM,Next-Day,12:00 AM,,,,,,,,,,,120 MB,120 MB,1500 11th Street,Sacramento,California,95814
10264,"Colusa County, Superior Court of California",Colusa,0,,State,California,CA,Colusa,1,1,1,,12:00 PM,Two-Day,12:00 PM,Next-Day,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,547 Market Street,Colusa,California,95932-2425
10265,"Colusa County, Superior Court of California",Colusa Limited,0,,State,California,CA,Colusa,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,532 Oak Street,Colusa,California,95932
10266,"Contra Costa County, Superior Court of California",Concord,0,,State,California,CA,Contra Costa,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,2970 Willow Pass Road,Concord,California,94519-2550
10267,"Contra Costa County, Superior Court of California",Martinez,0,,State,California,CA,Contra Costa,1,1,1,,11:00 AM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"725 Court Street, P.O. Box 911",Martinez,California,94553-1233
10268,"Contra Costa County, Superior Court of California",Martinez - Family Court,0,,State,California,CA,Contra Costa,1,1,1,,11:00 AM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"751 Pine Street, P.O. Box 911",Martinez,California,94553
10269,"Contra Costa County, Superior Court of California",Pittsburg,0,,State,California,CA,Contra Costa,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,1000 Center Dr.,Pittsburg,California,94565
10270,"Contra Costa County, Superior Court of California",Richmond,0,,State,California,CA,Contra Costa,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"100 37th Street,  #185",Richmond,California,94805-2136
10271,"Contra Costa County, Superior Court of California",Walnut Creek,0,,State,California,CA,Contra Costa,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,640 Ygnacio Valley Road P.O. Box 5128,Walnut Creek,California,94596-1128
10272,"Del Norte County, Superior Court of California",Del Norte,0,,State,California,CA,Del Norte,1,1,0,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,450 H Street,Crescent City,California,95531
10273,"El Dorado County, Superior Court of California",Cameron Park,0,,State,California,CA,El Dorado,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,2927 Meder Road,Cameron Park,California,95682
10274,"El Dorado County, Superior Court of California",Placerville-Family Law,0,,State,California,CA,El Dorado,1,1,1,,12:00 PM,Two-Day,5:00 PM,Two-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,495 Main Street - Family Law,Placerville,California,95667-5699
10275,"El Dorado County, Superior Court of California",West Slope,0,,State,California,CA,El Dorado,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,2850 Fairlane Court,Placerville,California,95667
10276,"El Dorado County, Superior Court of California",South Lake Tahoe,0,,State,California,CA,El Dorado,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"1354 Johnson Blvd., #2",South Lake Tahoe,California,96150-0578
12556,"El Dorado County, Superior Court of California",Placerville-Probate,0,,State,California,CA,El Dorado,1,1,1,,12:00 PM,Two-Day,5:00 PM,Two-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,295 Fair Lane,Placerville,California,95667
12448,"Fresno County, Superior Court of California",Fresno,0,,State,California,CA,Fresno,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,1130 O Street,Fresno,California,93721-2220
10277,"Fresno County, Superior Court of California",Clovis,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,1011 Fifth Street,Clovis,California,93612
10278,"Fresno County, Superior Court of California",Fresno-Coalinga,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,160 W. Elm Street,Coalinga,California,93210-1989
10279,"Fresno County, Superior Court of California",Fresno-Firebaugh,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,1325 O Street,Firebaugh,California,93622
10280,"Fresno County, Superior Court of California",Fowler,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,12:00 AM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,"127 E. Merced Street, P.O. Box 400",Fowler,California,93625-2438
10281,"Fresno County, Superior Court of California",Fresno,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,12:00 AM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,1100 Van Ness Ave Room*,Fresno,California,93724-0002
10282,"Fresno County, Superior Court of California",Fresno,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,1130 O Street,Fresno,California,93721-2220
10283,"Fresno County, Superior Court of California",Fresno (Limited/Unlimited),0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,1130 O Street,Fresno,California,93721-2220
10284,"Fresno County, Superior Court of California",Trade Center (Probate),0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,1130 O Street,Fresno,California,93721
10285,"Fresno County, Superior Court of California",Tuolumne (Limited/Unlimited),0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,12:00 AM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,2317 Tuolomne Street,Fresno,California,93721
10286,"Fresno County, Superior Court of California",Kerman,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,719 South Madera Avenue,Kerman,California,93630
10287,"Fresno County, Superior Court of California",Kingsburg,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,1600 California Street,Kingsburg,California,93631
10288,"Fresno County, Superior Court of California",Reedley,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,815 G Street,Reedley,California,93654-2699
10289,"Fresno County, Superior Court of California",Sanger,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,619 N. Street,Sanger,California,93657-2484
10290,"Fresno County, Superior Court of California",Selma,0,,State,California,CA,Fresno,0,0,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,100 MB,100 MB,120 MB,120 MB,2424 McCall Street,Selma,California,93662-3780
10291,"Glenn County, Superior Court of California",Orland,0,,State,California,CA,Glenn,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,821 East South Street,Orland,California,95963
10292,"Glenn County, Superior Court of California",Willows,0,,State,California,CA,Glenn,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,526 W. Sycamore Street,Willows,California,95988-2740
10293,"Humboldt County, Superior Court of California",Eureka,0,,State,California,CA,Humboldt,1,1,0,,12:00 PM,Two-Day,5:00 PM,Two-Day,,,,,,,,,,120 MB,120 MB,825 5th Street,Eureka,California,95501-1153
10295,"Imperial County, Superior Court of California",Brawley,0,,State,California,CA,Imperial,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,25 MB,60 MB,120 MB,120 MB,383 Main Street,Brawley,California,92227-2414
10296,"Imperial County, Superior Court of California",Calexico,0,,State,California,CA,Imperial,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,25 MB,60 MB,120 MB,120 MB,415 E. 4th Street,Calexico,California,92231-2887
10297,"Imperial County, Superior Court of California",El Centro Courthouse,0,,State,California,CA,Imperial,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,25 MB,60 MB,120 MB,120 MB,939 West Main Street,El Centro,California,92243
10298,"Imperial County, Superior Court of California",Winterhaven,0,,State,California,CA,Imperial,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,25 MB,60 MB,120 MB,120 MB,2124 Winterhaven Drive,Winterhaven,California,92283-2887
10299,"Inyo County, Superior Court of California",Bishop,0,,State,California,CA,Inyo,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"301 W. Line Street, #G",Bishop,California,93514-3440
10300,"Inyo County, Superior Court of California",Independence,0,,State,California,CA,Inyo,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"168 Edwards Street,  P.O. Box Drawer U",Independence,California,93526-0618
10301,"Kern County, Superior Court of California",Metropolitan-Civil/Family,0,,State,California,CA,Kern,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,1215 Truxtun Avenue,Bakersfield,California,93301-5216
10302,"Kern County, Superior Court of California",Metropolitan-Probate,0,,State,California,CA,Kern,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,2100 College Avenue,Bakersfield,California,93305
10303,"Kern County, Superior Court of California",Delano/McFarland,0,,State,California,CA,Kern,1,1,1,,11:00 AM,Two-Day,11:00 AM,Two-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,1122 Jefferson Street,Delano,California,93215-2241
10304,"Kern County, Superior Court of California",Kern River,0,,State,California,CA,Kern,0,0,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,7046 Lake Isabella Blvd,Lake Isabella,California,93240-9476
10305,"Kern County, Superior Court of California",Arvin/Lamont,0,,State,California,CA,Kern,1,1,1,,11:00 AM,Two-Day,11:00 AM,Two-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"12022 Main Street, P.O. Box 738",Lamont,California,93241-0738
10306,"Kern County, Superior Court of California",Mojave,0,,State,California,CA,Kern,1,1,1,,11:00 AM,Two-Day,11:00 AM,Two-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,1773 Hwy 58,Mojave,California,93501
10307,"Kern County, Superior Court of California",Ridgecrest,0,,State,California,CA,Kern,1,1,1,,11:00 AM,Two-Day,11:00 AM,Two-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,132 E. Coso Street,Ridgecrest,California,93555
10308,"Kern County, Superior Court of California",Shafter/Wasco,0,,State,California,CA,Kern,1,1,1,,11:00 AM,Two-Day,11:00 AM,Two-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,325 Central Valley Hwy,Shafter,California,92363-2057
10309,"Kern County, Superior Court of California",Maricopa/Taft,0,,State,California,CA,Kern,0,0,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,311 N. Lincoln Street,Taft,California,93268-1726
10310,"Kings County, Superior Court of California",Avenal,0,,State,California,CA,Kings,0,0,1,,12:00 PM,Same-Day,12:00 AM,NULL,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,501 E. Kings Street,Avenal,California,93204-1799
10312,"Kings County, Superior Court of California",Hanford,0,,State,California,CA,Kings,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,1640 Kings County Drive,Hanford,California,93230-5997
10314,"Lake County, Superior Court of California",Clearlake,0,,State,California,CA,Lake,1,1,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,7000 A South Center Drive,Clearlake,California,95422
10315,"Lake County, Superior Court of California",Lakeport,0,,State,California,CA,Lake,1,1,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,255 N. Forbes Street,Lakeport,California,95453-4731
10316,"Lassen County, Superior Court of California",Susanville,0,,State,California,CA,Lassen,1,1,0,,12:00 PM,Two-Day,5:00 PM,Two-Day,,,,,,,,,,120 MB,120 MB,2610 Riverside Drive,Susanville,California,96130-4390
10317,"Los Angeles County, Superior Court of California",Gov Deukmejian,0,Governor George Deukmejian Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,275 Magnolia Avenue,Long Beach,California,90802
10318,"Los Angeles County, Superior Court of California",North East Limited Alhambra,0,Alhambra Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,150 W. Commonwealth,Alhambra,California,91801
10319,"Los Angeles County, Superior Court of California",South East Limited Los Cerritos,0,Bellflower Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,10025 E. Flower Street,Bellflower,California,90706-5499
10320,"Los Angeles County, Superior Court of California",West Limited Beverly Hills,0,Beverly Hills Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"9355 Burton Way,  #300",Beverly Hills,California,90210-3669
10321,"Los Angeles County, Superior Court of California",North Central District,0,Burbank Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,300 E. Olive Avenue,Burbank,California,91502-0750
10322,"Los Angeles County, Superior Court of California",West Limited Calabasas,1,CLOSED,State,California,CA,Los Angeles,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,5030 N. Parkway Calabasas,Calabasas,California,91302-1422
10323,"Los Angeles County, Superior Court of California",North Valley District,0,Chatsworth Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,9425 Penfield Avenue,Chatsworth,California,91311
10324,"Los Angeles County, Superior Court of California",South Central District,0,Compton Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,200 W. Compton Blvd Room 902,Compton,California,90220
10325,"Los Angeles County, Superior Court of California",West Limited Culver City,1,CLOSED,State,California,CA,Los Angeles,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"4130 Overland Avenue,  P.O. Box 2785",Culver City,California,90230-3788
10326,"Los Angeles County, Superior Court of California",South East Limited Downey,0,Downey Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,7500 E. Imperial Hwy,Downey,California,90242-3378
10327,"Los Angeles County, Superior Court of California",East Limited Rio Hondo,0,El Monte Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,11234 E. Valley Blvd.,El Monte,California,91731-3288
10328,"Los Angeles County, Superior Court of California",North Central District,0,Glendale Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,600 E. Broadway,Glendale,California,91206-4395
10329,"Los Angeles County, Superior Court of California",South East Limited Huntington Park,1,CLOSED,State,California,CA,Los Angeles,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,6548 Miles Avenue,Huntington Park,California,90255-0609
10330,"Los Angeles County, Superior Court of California",South West Limited Inglewood,0,Inglewood Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,1 Regent Street,Inglewood,California,90301-1295
10331,"Los Angeles County, Superior Court of California",North District,0,Michael D. Antonovich Antelope Valley Courthouse,State,California,CA,Los Angeles,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,42011 4th Street W,Lancaster,California,93534-7182
10332,"Los Angeles County, Superior Court of California",South District,1,CLOSED,State,California,CA,Los Angeles,0,0,1,,12:00 PM,Same-Day,12:00 AM,,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,415 W. Ocean Blvd,Long Beach,California,90802-4591
